subject,survey_code,curTime,userAgent,screenWidth,screenHeight,windowWidth,windowHeight,phase,blueTask,redTask,phaseRunTime,corrected_effort_units,choiceTrial,experimentRunTimeMins,phaseRunTimeMins,condition,difference,difficulty,cuedResponseKey,choiceResponseKey,leftDeckId,rightDeckId,riskyDeckSwitchTop,riskyDeckSwitchBottom,safeDeckSwitch,selectedDeckLocation,outcomeSwitch,selectedRiskyDeck,chosenDeckId,choiceRt
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,9,42,0,HM,Moderate,Harder than Reference,,D,riskyDeck,safeDeck,12,8,10,left,12,1,riskyDeck,880
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,10,43,0,EM,Moderate,Easier than Reference,,F,riskyDeck,safeDeck,4,8,6,right,6,0,safeDeck,1009
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,11,43,0,EE,Extreme,Easier than Reference,,D,safeDeck,riskyDeck,2,8,5,left,5,0,safeDeck,799
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,12,43,0,HE,Extreme,Harder than Reference,,D,safeDeck,riskyDeck,14,8,11,left,11,0,safeDeck,931
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,13,43,0,EM,Moderate,Easier than Reference,,D,safeDeck,riskyDeck,4,8,6,left,6,0,safeDeck,865
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,14,43,0,HE,Extreme,Harder than Reference,,D,safeDeck,riskyDeck,14,8,11,left,11,0,safeDeck,657
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,15,43,1,EE,Extreme,Easier than Reference,,F,riskyDeck,safeDeck,8,2,5,right,5,0,safeDeck,620
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,16,43,1,HM,Moderate,Harder than Reference,,F,riskyDeck,safeDeck,8,12,10,right,10,0,safeDeck,847
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,17,43,1,EM,Moderate,Easier than Reference,,D,safeDeck,riskyDeck,4,8,6,left,6,0,safeDeck,735
a%2525604410_svizw33gfu,12603,12/11/2021@16:10:31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",1440,900,1428,710,rapidFire,mag,par,98863,true,18,43,1,HM,Moderate,Harder than Reference,,F,riskyDeck,safeDeck,12,8,10,right,10,0,safeDeck,667
