"subject","choiceTrial","choiceRt","chosenDeckId","difference","difficulty","selectedDeckLocation","leftDeckId","rightDeckId","riskyDeckSwitchTop","riskyDeckSwitchBottom","safeDeckSwitch","outcomeSwitch","condition","selectedRiskyDeck"
38,17,1466,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,14,"HE",1
38,18,2073,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,12,"HM",1
38,19,3637,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
38,20,2794,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,8,"EM",1
38,21,1794,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,14,"HE",1
38,22,2106,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,12,"HM",1
38,23,1387,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,4,"EM",1
38,24,2082,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
38,27,1958,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,8,"HE",1
38,28,1602,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,8,"EE",1
38,29,1587,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,4,"EM",1
38,30,1580,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,2,"EE",1
38,31,1904,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,8,"HE",1
38,32,2107,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,12,"HM",1
38,33,3554,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,2,"EE",1
38,34,1658,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,12,"HM",1
38,36,1627,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,4,"EM",1
38,37,1338,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,4,"EM",1
38,38,1915,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,14,"HE",1
38,39,3705,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,12,"HM",1
38,40,1396,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,8,"EE",1
39,2,2085,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
39,3,2371,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
39,4,1160,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
39,5,3988,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
39,6,1109,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
39,7,1455,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
39,8,960,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
39,9,1514,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,8,"HM",1
39,10,1100,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
39,11,925,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
39,12,1417,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
39,13,1667,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
39,14,1105,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,8,"HE",1
39,15,849,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
39,16,915,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
39,17,888,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
39,18,1397,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
39,19,2012,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
39,20,1197,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
39,21,1364,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,2,"EE",1
39,22,1393,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
39,23,744,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
39,24,1288,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,14,"HE",1
39,25,1817,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,12,"HM",1
39,26,1352,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,2,"EE",1
39,27,1295,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,14,"HE",1
39,28,1041,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
39,29,970,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
39,30,698,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
39,31,1270,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,14,"HE",1
39,32,759,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
39,33,822,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
39,34,1037,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,8,"EE",1
39,35,1133,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,4,"EM",1
39,36,998,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,14,"HE",1
39,37,2077,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,2,"EE",1
39,38,1412,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,8,"EM",1
39,39,1564,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,14,"HE",1
39,40,1712,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
40,1,3103,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
40,2,3740,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
40,3,3783,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
40,4,3402,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,8,"HE",1
40,5,3729,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
40,6,2334,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,8,"HE",1
40,7,3244,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,8,"EE",1
40,8,2329,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,8,"EM",1
40,9,2695,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
40,10,2761,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
40,11,2409,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,2,"EE",1
40,12,2311,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
40,13,2410,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,8,"EM",1
40,14,2015,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
40,15,3274,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
40,16,1637,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
40,17,1254,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
40,18,1388,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
40,19,2299,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
40,20,1273,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
40,21,2174,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,8,"HM",1
40,22,1309,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
40,23,2143,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
40,24,1434,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
40,25,2526,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
40,26,1554,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
40,27,2825,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
40,28,1704,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
40,29,2052,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,8,"EM",1
40,30,1905,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
40,31,2265,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
40,32,2828,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
40,33,1219,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
40,34,2277,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,4,"EM",1
40,36,1512,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
40,37,1602,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
40,38,1870,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,2,"EE",1
40,39,2042,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
40,40,3324,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
42,3,1977,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
42,4,2016,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
42,5,3087,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
42,6,1883,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
42,7,1414,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
42,8,1518,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
42,9,3051,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
42,10,1311,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
42,11,1309,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
42,12,1529,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
42,13,1170,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
42,14,1480,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
42,15,1622,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
42,16,1278,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
42,17,1206,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
42,18,1160,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
42,19,1410,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
42,20,1482,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
42,21,1211,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
42,22,1114,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",4,8,6,6,"EM",0
42,23,1038,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",14,8,11,11,"HE",0
42,24,1231,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
42,25,1107,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
42,26,989,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
42,27,1052,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
42,28,1421,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
42,29,1014,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
42,30,1358,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
42,31,1104,"safeDeck","Moderate","Easier than Reference","left","safeDeck","riskyDeck",8,4,6,6,"EM",0
42,32,1070,"safeDeck","Extreme","Harder than Reference","left","safeDeck","riskyDeck",8,14,11,11,"HE",0
42,33,1027,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
42,34,891,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
42,35,1138,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",8,2,5,5,"EE",0
42,36,999,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
42,37,1149,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
42,38,1236,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
42,39,1262,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
42,40,1519,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
43,1,3232,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
43,2,2217,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
43,3,3493,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,8,"EM",1
43,4,3074,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,8,"EE",1
43,5,2906,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,8,"HM",1
43,6,2009,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,8,"EE",1
43,7,2583,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,8,"HE",1
43,8,1893,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,8,"EM",1
43,9,2895,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,14,"HE",1
43,10,2427,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,2,"EE",1
43,11,2856,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
43,12,2981,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,8,"EM",1
43,13,2216,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,4,"EM",1
43,14,2057,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,8,"HE",1
43,15,2389,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,2,"EE",1
43,17,2261,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,8,"EM",1
43,18,1736,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,14,"HE",1
43,19,2200,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,12,"HM",1
43,20,2536,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,2,"EE",1
43,21,2388,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,8,"EM",1
43,22,2623,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,8,"HM",1
43,23,4880,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,8,"HE",1
43,24,4983,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,8,"EE",1
43,25,2237,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,2,"EE",1
43,26,2408,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,8,"HE",1
43,28,956,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
43,29,978,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,12,"HM",1
43,30,849,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
43,32,1618,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,8,"EM",1
43,33,1015,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
43,34,934,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
43,35,1096,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,8,"EM",1
43,36,720,"safeDeck","Extreme","Easier than Reference","left","safeDeck","riskyDeck",2,8,5,5,"EE",0
43,37,1274,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,8,"HE",1
43,38,1881,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
43,39,961,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,12,"HM",1
43,40,2212,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,8,"EM",1
44,2,2584,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,4,"EM",1
44,4,3467,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",8,2,5,2,"EE",1
44,5,2065,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
44,6,3062,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",12,8,10,10,"HM",0
44,7,2028,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
44,8,3103,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,8,"EE",1
44,9,1895,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,8,"HE",1
44,10,1829,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,4,"EM",1
44,12,4333,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
44,13,2722,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,12,"HM",1
44,14,2313,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
44,15,3130,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,8,"HE",1
44,16,1986,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,8,"EM",1
44,17,2044,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,4,"EM",1
44,18,1824,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",8,2,5,8,"EE",1
44,19,1907,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,14,"HE",1
44,20,2274,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",8,12,10,8,"HM",1
44,21,1688,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
44,22,1977,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,4,"EM",1
44,23,1538,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,8,"HM",1
44,24,1805,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",8,14,11,14,"HE",1
44,25,1542,"riskyDeck","Extreme","Harder than Reference","left","riskyDeck","safeDeck",14,8,11,14,"HE",1
44,26,1557,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,8,"HM",1
44,27,2360,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,8,"EM",1
44,28,2024,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
44,29,1753,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
44,30,1941,"riskyDeck","Extreme","Easier than Reference","left","riskyDeck","safeDeck",2,8,5,8,"EE",1
44,31,1845,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,8,"EM",1
44,32,1498,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,8,"HM",1
44,33,1845,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",8,4,6,4,"EM",1
44,34,2550,"safeDeck","Moderate","Harder than Reference","left","safeDeck","riskyDeck",8,12,10,10,"HM",0
44,35,1406,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,14,"HE",1
44,36,1355,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
44,38,2250,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
44,39,1652,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,4,"EM",1
44,40,1662,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
45,2,961,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,8,"HM",1
45,3,907,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,8,"HE",1
45,4,692,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,4,"EM",1
45,5,726,"riskyDeck","Moderate","Easier than Reference","left","riskyDeck","safeDeck",4,8,6,4,"EM",1
45,6,669,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
45,7,532,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,8,"HM",1
45,8,515,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
45,9,505,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,4,"EM",1
45,10,651,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",12,8,10,10,"HM",0
45,11,386,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,8,"HE",1
45,12,768,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
45,13,440,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,12,"HM",1
45,14,421,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,2,"EE",1
45,15,357,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,14,"HE",1
45,16,725,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
45,17,355,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
45,18,556,"riskyDeck","Moderate","Harder than Reference","left","riskyDeck","safeDeck",12,8,10,8,"HM",1
45,19,501,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
45,20,777,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,8,"EM",1
45,21,563,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",8,4,6,6,"EM",0
45,22,750,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",12,8,10,8,"HM",1
45,23,463,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",8,14,11,8,"HE",1
45,24,413,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",2,8,5,5,"EE",0
45,25,582,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,4,"EM",1
45,26,418,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",14,8,11,11,"HE",0
45,27,561,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,8,"HM",1
45,28,368,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
45,29,337,"safeDeck","Extreme","Easier than Reference","right","riskyDeck","safeDeck",8,2,5,5,"EE",0
45,30,470,"riskyDeck","Moderate","Harder than Reference","right","safeDeck","riskyDeck",8,12,10,8,"HM",1
45,31,428,"safeDeck","Extreme","Harder than Reference","right","riskyDeck","safeDeck",8,14,11,11,"HE",0
45,32,369,"safeDeck","Moderate","Easier than Reference","right","riskyDeck","safeDeck",4,8,6,6,"EM",0
45,33,269,"riskyDeck","Extreme","Harder than Reference","right","safeDeck","riskyDeck",14,8,11,8,"HE",1
45,34,297,"riskyDeck","Extreme","Easier than Reference","right","safeDeck","riskyDeck",2,8,5,8,"EE",1
45,35,344,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",8,4,6,4,"EM",1
45,36,325,"safeDeck","Moderate","Harder than Reference","right","riskyDeck","safeDeck",8,12,10,10,"HM",0
45,37,363,"riskyDeck","Moderate","Easier than Reference","right","safeDeck","riskyDeck",4,8,6,4,"EM",1
