"subject","meanChoiceRt","sdChoiceRt","windowWidth","redTask","screenHeight","blueTask","curTime","windowHeight","phase","userAgent","screenWidth","phaseRunTime","riskyDeckSwitchTop","phaseRunTimeMins","choiceRt","experimentRunTimeMins","outcomeSwitch","choiceResponseKey","selectedDeckLocation","choiceTrial","difficulty","chosenDeckId","leftDeckId","cuedResponseKey","rightDeckId","safeDeckSwitch","difference","riskyDeckSwitchBottom","condition","selectedRiskyDeck"
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,4,1,784,24,6,"D","left",15,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",8,"EM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,12,1,1360,24,10,"D","left",16,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",10,"Moderate",8,"HM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,12,1,676,24,10,"F","right",17,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",8,"HM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,8,1,824,24,11,"F","right",18,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",14,"HE",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,2,1,1657,24,2,"D","left",19,"Easier than Reference","riskyDeck","riskyDeck",NA,"safeDeck",5,"Extreme",8,"EE",1
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,4,1,1616,24,6,"F","right",20,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",8,"EM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,8,1,1086,24,10,"F","right",21,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",12,"HM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,8,2,910,24,11,"D","left",22,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",11,"Extreme",14,"HE",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,8,2,919,24,6,"D","left",23,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",4,"EM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,8,2,1441,24,2,"F","right",24,"Easier than Reference","riskyDeck","safeDeck",NA,"riskyDeck",5,"Extreme",2,"EE",1
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,8,2,657,24,11,"F","right",25,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",14,"HE",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,12,2,1105,24,10,"F","right",26,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",8,"HM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,8,2,679,24,5,"F","right",27,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",2,"EE",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,8,2,1037,24,6,"F","right",28,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",4,"EM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,14,2,627,24,11,"F","right",29,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",8,"HE",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,4,2,614,24,6,"F","right",30,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",8,"EM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,2,2,722,24,5,"D","left",31,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",8,"EE",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,12,2,713,24,10,"D","left",32,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",10,"Moderate",8,"HM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,8,2,650,24,5,"D","left",33,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",2,"EE",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,8,2,1036,24,11,"D","left",34,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",11,"Extreme",14,"HE",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,4,2,2058,24,6,"D","left",35,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",8,"EM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,8,2,594,24,10,"F","right",36,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",12,"HM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,14,2,531,24,11,"F","right",37,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",8,"HE",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,2,2,1462,24,8,"D","left",38,"Easier than Reference","riskyDeck","riskyDeck",NA,"safeDeck",5,"Extreme",8,"EE",1
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,8,2,1186,24,6,"D","left",39,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",4,"EM",0
10,1042.85,561.449705490057,1375,"par",900,"mag","25/07/2019@16:34:48",675,"rapidFire","Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.114 Safari/537.36 Vivaldi/1.9.818.50",1440,149304,12,2,627,24,10,"F","right",40,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",8,"HM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,0,1363,28,11,"D","left",1,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",11,"Extreme",14,"HE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,12,0,1159,28,10,"D","left",2,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",10,"Moderate",8,"HM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,862,28,5,"F","right",3,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",2,"EE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,849,28,6,"F","right",4,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",4,"EM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,889,28,5,"D","left",5,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",2,"EE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,1393,28,11,"D","left",6,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",11,"Extreme",14,"HE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,12,1,1400,28,10,"D","left",7,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",10,"Moderate",8,"HM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,4,1,1122,28,8,"F","right",8,"Easier than Reference","riskyDeck","safeDeck",NA,"riskyDeck",6,"Moderate",8,"EM",1
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,1576,28,10,"F","right",9,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",12,"HM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,2,1,801,28,5,"D","left",10,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",8,"EE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,1545,28,11,"F","right",11,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",14,"HE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,4,1,985,28,6,"D","left",12,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",8,"EM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,761,28,5,"D","left",13,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",2,"EE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,1569,28,11,"F","right",15,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",14,"HE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,4,1,745,28,6,"D","left",16,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",8,"EM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,4,1,705,28,6,"D","left",17,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",8,"EM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,12,1,2041,29,10,"F","right",19,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",8,"HM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,746,29,5,"D","left",20,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",2,"EE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,14,1,1329,29,11,"F","right",21,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",8,"HE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,841,29,6,"D","left",22,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",4,"EM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,12,1,1442,29,10,"D","left",23,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",10,"Moderate",8,"HM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,2,1,720,29,5,"F","right",24,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",8,"EE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,14,1,1035,29,11,"F","right",25,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",8,"HE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,12,1,1370,29,10,"F","right",26,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",8,"HM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,745,29,6,"F","right",27,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",4,"EM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,2,1,785,29,5,"D","left",28,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",8,"EE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,912,29,10,"D","left",29,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",10,"Moderate",12,"HM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,2,1,833,29,5,"F","right",30,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",8,"EE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,697,29,11,"D","left",31,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",11,"Extreme",14,"HE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,4,1,737,29,6,"F","right",32,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",8,"EM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,12,1,777,29,10,"D","left",33,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",10,"Moderate",8,"HM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,14,1,698,29,11,"F","right",34,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",8,"HE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,1,713,29,5,"D","left",35,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",5,"Extreme",2,"EE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,2,730,29,6,"D","left",36,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",4,"EM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,4,2,601,29,6,"D","left",37,"Easier than Reference","safeDeck","safeDeck",NA,"riskyDeck",6,"Moderate",8,"EM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,2,1081,29,10,"F","right",38,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",10,"Moderate",12,"HM",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,8,2,657,29,5,"F","right",39,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",2,"EE",0
11,1100.425,523.887142255384,1470,"par",864,"mag","25/07/2019@15:33:15",675,"rapidFire","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:68.0) Gecko/20100101 Firefox/68.0",1536,130191,14,2,1177,29,11,"F","right",40,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",8,"HE",0
12,592.625,1534.50283751231,1449,"par",768,"mag","25/07/2019@10:00:52",676,"rapidFire","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3854.3 Safari/537.36",1366,106345,8,0,1411,49,8,"D","left",2,"Easier than Reference","riskyDeck","riskyDeck",NA,"safeDeck",5,"Extreme",2,"EE",1
12,592.625,1534.50283751231,1449,"par",768,"mag","25/07/2019@10:00:52",676,"rapidFire","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3854.3 Safari/537.36",1366,106345,8,0,2460,49,11,"F","right",3,"Harder than Reference","safeDeck","riskyDeck",NA,"safeDeck",11,"Extreme",14,"HE",0
12,592.625,1534.50283751231,1449,"par",768,"mag","25/07/2019@10:00:52",676,"rapidFire","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3854.3 Safari/537.36",1366,106345,8,0,344,49,8,"D","left",4,"Harder than Reference","riskyDeck","riskyDeck",NA,"safeDeck",10,"Moderate",12,"HM",1
12,592.625,1534.50283751231,1449,"par",768,"mag","25/07/2019@10:00:52",676,"rapidFire","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3854.3 Safari/537.36",1366,106345,8,0,38,49,5,"F","right",5,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",2,"EE",0
12,592.625,1534.50283751231,1449,"par",768,"mag","25/07/2019@10:00:52",676,"rapidFire","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3854.3 Safari/537.36",1366,106345,8,1,337,49,14,"D","left",6,"Harder than Reference","riskyDeck","riskyDeck",NA,"safeDeck",11,"Extreme",14,"HE",1
12,592.625,1534.50283751231,1449,"par",768,"mag","25/07/2019@10:00:52",676,"rapidFire","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3854.3 Safari/537.36",1366,106345,4,1,102,49,6,"F","right",7,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",6,"Moderate",8,"EM",0
12,592.625,1534.50283751231,1449,"par",768,"mag","25/07/2019@10:00:52",676,"rapidFire","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3854.3 Safari/537.36",1366,106345,12,1,128,49,10,"D","left",8,"Harder than Reference","safeDeck","safeDeck",NA,"riskyDeck",10,"Moderate",8,"HM",0
12,592.625,1534.50283751231,1449,"par",768,"mag","25/07/2019@10:00:52",676,"rapidFire","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3854.3 Safari/537.36",1366,106345,12,1,52,49,8,"F","right",9,"Harder than Reference","riskyDeck","safeDeck",NA,"riskyDeck",10,"Moderate",8,"HM",1
12,592.625,1534.50283751231,1449,"par",768,"mag","25/07/2019@10:00:52",676,"rapidFire","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3854.3 Safari/537.36",1366,106345,8,1,176,49,14,"D","left",10,"Harder than Reference","riskyDeck","riskyDeck",NA,"safeDeck",11,"Extreme",14,"HE",1
12,592.625,1534.50283751231,1449,"par",768,"mag","25/07/2019@10:00:52",676,"rapidFire","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3854.3 Safari/537.36",1366,106345,8,1,109,49,5,"F","right",11,"Easier than Reference","safeDeck","riskyDeck",NA,"safeDeck",5,"Extreme",2,"EE",0
